Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
FBS;New Food Balances;44;Colombia;5511;Production;2618;Pineapples and products;2016;2016;1000 tonnes;980;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2618;Pineapples and products;2016;2016;1000 tonnes;245;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2618;Pineapples and products;2017;2017;1000 tonnes;1091;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2618;Pineapples and products;2017;2017;1000 tonnes;273;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2620;Grapes and products (excl wine);2014;2014;1000 tonnes;25;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2620;Grapes and products (excl wine);2014;2014;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2620;Grapes and products (excl wine);2015;2015;1000 tonnes;25;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2620;Grapes and products (excl wine);2015;2015;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2620;Grapes and products (excl wine);2016;2016;1000 tonnes;29;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2620;Grapes and products (excl wine);2016;2016;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2620;Grapes and products (excl wine);2017;2017;1000 tonnes;31;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2620;Grapes and products (excl wine);2017;2017;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2625;Fruits, Other;2014;2014;1000 tonnes;2078;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2625;Fruits, Other;2014;2014;1000 tonnes;220;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2625;Fruits, Other;2015;2015;1000 tonnes;2230;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2625;Fruits, Other;2015;2015;1000 tonnes;235;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2625;Fruits, Other;2016;2016;1000 tonnes;2283;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2625;Fruits, Other;2016;2016;1000 tonnes;241;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2625;Fruits, Other;2017;2017;1000 tonnes;2364;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2625;Fruits, Other;2017;2017;1000 tonnes;250;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2630;Coffee and products;2014;2014;1000 tonnes;728;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2630;Coffee and products;2014;2014;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2630;Coffee and products;2015;2015;1000 tonnes;828;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2630;Coffee and products;2015;2015;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2630;Coffee and products;2016;2016;1000 tonnes;818;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2630;Coffee and products;2016;2016;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2630;Coffee and products;2017;2017;1000 tonnes;754;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2630;Coffee and products;2017;2017;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2633;Cocoa Beans and products;2014;2014;1000 tonnes;48;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2633;Cocoa Beans and products;2014;2014;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2633;Cocoa Beans and products;2015;2015;1000 tonnes;55;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2633;Cocoa Beans and products;2015;2015;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2633;Cocoa Beans and products;2016;2016;1000 tonnes;57;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2633;Cocoa Beans and products;2016;2016;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2633;Cocoa Beans and products;2017;2017;1000 tonnes;57;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2633;Cocoa Beans and products;2017;2017;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2731;Bovine Meat;2014;2014;1000 tonnes;837;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2731;Bovine Meat;2014;2014;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2731;Bovine Meat;2015;2015;1000 tonnes;854;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2731;Bovine Meat;2015;2015;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2731;Bovine Meat;2016;2016;1000 tonnes;797;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2731;Bovine Meat;2016;2016;1000 tonnes;16;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2731;Bovine Meat;2017;2017;1000 tonnes;753;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2731;Bovine Meat;2017;2017;1000 tonnes;15;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2732;Mutton & Goat Meat;2014;2014;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2732;Mutton & Goat Meat;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2732;Mutton & Goat Meat;2015;2015;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2732;Mutton & Goat Meat;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2732;Mutton & Goat Meat;2016;2016;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2732;Mutton & Goat Meat;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2732;Mutton & Goat Meat;2017;2017;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2732;Mutton & Goat Meat;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2733;Pigmeat;2014;2014;1000 tonnes;263;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2733;Pigmeat;2014;2014;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2733;Pigmeat;2015;2015;1000 tonnes;305;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2733;Pigmeat;2015;2015;1000 tonnes;15;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2733;Pigmeat;2016;2016;1000 tonnes;349;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2733;Pigmeat;2016;2016;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2733;Pigmeat;2017;2017;1000 tonnes;355;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2733;Pigmeat;2017;2017;1000 tonnes;18;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2734;Poultry Meat;2014;2014;1000 tonnes;1359;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2734;Poultry Meat;2014;2014;1000 tonnes;68;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2734;Poultry Meat;2015;2015;1000 tonnes;1424;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2734;Poultry Meat;2015;2015;1000 tonnes;71;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2734;Poultry Meat;2016;2016;1000 tonnes;1479;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2734;Poultry Meat;2016;2016;1000 tonnes;74;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2734;Poultry Meat;2017;2017;1000 tonnes;1564;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2734;Poultry Meat;2017;2017;1000 tonnes;78;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2735;Meat, Other;2014;2014;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2735;Meat, Other;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2735;Meat, Other;2015;2015;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2735;Meat, Other;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2735;Meat, Other;2016;2016;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2735;Meat, Other;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2735;Meat, Other;2017;2017;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2511;Wheat and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2511;Wheat and products;2014;2014;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2511;Wheat and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2511;Wheat and products;2015;2015;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2511;Wheat and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2511;Wheat and products;2016;2016;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2511;Wheat and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2511;Wheat and products;2017;2017;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2805;Rice and products;2014;2014;1000 tonnes;224;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2805;Rice and products;2014;2014;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2805;Rice and products;2015;2015;1000 tonnes;196;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2805;Rice and products;2015;2015;1000 tonnes;11;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2805;Rice and products;2016;2016;1000 tonnes;204;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2805;Rice and products;2016;2016;1000 tonnes;11;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2805;Rice and products;2017;2017;1000 tonnes;152;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2805;Rice and products;2017;2017;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2513;Barley and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2513;Barley and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2513;Barley and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2513;Barley and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2514;Maize and products;2014;2014;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2514;Maize and products;2014;2014;1000 tonnes;36;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2514;Maize and products;2015;2015;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2514;Maize and products;2015;2015;1000 tonnes;38;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2514;Maize and products;2016;2016;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2514;Maize and products;2016;2016;1000 tonnes;42;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2514;Maize and products;2017;2017;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2514;Maize and products;2017;2017;1000 tonnes;43;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2518;Sorghum and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2518;Sorghum and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2518;Sorghum and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2518;Sorghum and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2518;Sorghum and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2518;Sorghum and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2518;Sorghum and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2518;Sorghum and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2532;Cassava and products;2014;2014;1000 tonnes;176;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2532;Cassava and products;2014;2014;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2532;Cassava and products;2015;2015;1000 tonnes;136;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2532;Cassava and products;2015;2015;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2532;Cassava and products;2016;2016;1000 tonnes;152;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2532;Cassava and products;2016;2016;1000 tonnes;15;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2532;Cassava and products;2017;2017;1000 tonnes;150;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2532;Cassava and products;2017;2017;1000 tonnes;14;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2531;Potatoes and products;2014;2014;1000 tonnes;77;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2531;Potatoes and products;2014;2014;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2531;Potatoes and products;2015;2015;1000 tonnes;91;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2531;Potatoes and products;2015;2015;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2531;Potatoes and products;2016;2016;1000 tonnes;98;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2531;Potatoes and products;2016;2016;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2531;Potatoes and products;2017;2017;1000 tonnes;83;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2531;Potatoes and products;2017;2017;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2533;Sweet potatoes;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2533;Sweet potatoes;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2533;Sweet potatoes;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2533;Sweet potatoes;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2533;Sweet potatoes;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2533;Sweet potatoes;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2533;Sweet potatoes;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2533;Sweet potatoes;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2535;Yams;2014;2014;1000 tonnes;30;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2535;Yams;2014;2014;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2535;Yams;2015;2015;1000 tonnes;24;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2535;Yams;2015;2015;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2535;Yams;2016;2016;1000 tonnes;24;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2535;Yams;2016;2016;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2535;Yams;2017;2017;1000 tonnes;24;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2535;Yams;2017;2017;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2546;Beans;2014;2014;1000 tonnes;16;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2546;Beans;2014;2014;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2546;Beans;2015;2015;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2546;Beans;2015;2015;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2546;Beans;2016;2016;1000 tonnes;16;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2546;Beans;2016;2016;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2546;Beans;2017;2017;1000 tonnes;9;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2546;Beans;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5511;Production;2551;Nuts and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;48;Costa Rica;5123;Losses;2551;Nuts and products;2014;2014;1000 tonnes;0;S;Standardized data
